Start Date,Weather Conditions,Port Congestion,Navigational Issues,Mechanical Breakdowns,Maintenance and Repairs,Customs and Documentation,Labor Strikes,Piracy and Security Concerns,Traffic and Navigation Regulations,Fuel Availability and Costs,Cargo Handling,Trade Volume,Geopolitical Factors,Global Events,Seasonal Factors,Contract Arrival Time,Ship Routine,Ship type,Delay
2023-04-12,0.26263695856624436,0.5462051028243188,0.5041835875328975,0.5604786617777715,0.9616435837283818,0.5826898857792125,0.6903965708045634,0.06125511317223986,0.6197728744295432,0.3899539141028543,0.09986956415758086,0.37335512916311286,0.04574231942714557,0.0779461733526382,0.802405547462909,2023-04-30,b,y,3
2023-08-01,0.27413301957507175,0.5304127314355983,0.3924072376508534,0.3018976824387686,0.9158242265097444,0.5298866918704863,0.9632360684675154,0.30813797931190257,0.6777010030185431,0.7684048912108377,0.381002813252899,0.7528546880582949,0.7914787523376247,0.18791808415201028,0.5256130947656051,2023-08-28,c,x,1
2023-08-01,0.43078267552618266,0.2932831393495685,0.101583892293444,0.6750356521342645,0.8628107448214469,0.20085371962871945,0.9943476472562892,0.3419498180294589,0.8442135726273412,0.165384618705804,0.5782616206025037,0.5896295633900792,0.27102948662077575,0.29536366159887284,0.2594226166323833,2023-08-26,a,z,0
2023-02-17,0.5522026704375348,0.10605082051264036,0.7662040226109335,0.184047835139575,0.5086273916623977,0.990259638466322,0.9284693484344303,0.8514899233215756,0.38518861820770245,0.6641722078677814,0.050847910983746636,0.6005904225563758,0.22890129324556052,0.12191081419284977,0.46895427105583254,2023-02-23,c,z,4
2023-05-18,0.32877442562064074,0.5133826154876349,0.40592247969287065,0.8684772183630822,0.8404671255159024,0.1100018595513006,0.5474696629800251,0.1599479002153893,0.5252457993844432,0.6718123738324007,0.5547953972251649,0.001611487783976684,0.01649547329707357,0.9265413258606422,0.2453957670994027,2023-06-09,a,x,2
2023-12-23,0.9700453078202894,0.45628760410536284,0.03291201372509078,0.11859451146479405,0.8272275997972507,0.3751835885128807,0.3680044835739076,0.9077985814569436,0.07909552923403662,0.5241759215811924,0.7525187904830438,0.5027424995510069,0.6742351099329351,0.387912089376675,0.582981923848151,2024-01-19,a,y,3
2023-08-05,0.1925847342273812,0.6949472454778698,0.21456967310860864,0.15220285422988256,0.06123773194063897,0.8654931302729263,0.8058881813863078,0.6221217004422466,0.38335800321094704,0.20941186369361642,0.6594501831176643,0.365917178238348,0.7418494025368331,0.6507274680190726,0.5372105908029533,2023-08-16,b,y,2
2023-02-26,0.29488896240683793,0.47674980972238756,0.677270180667124,0.3395608855694442,0.46251293242147784,0.5535156960867754,0.915400869302953,0.5117509955656093,0.20790473817212762,0.0914137314378558,0.6854968640224334,0.6979694462403823,0.872706258995336,0.8178173333682286,0.7502910134719617,2023-03-23,c,z,0
2023-08-25,0.9288558428801664,0.5524158185077245,0.6492427902078256,0.26443513638833405,0.8397039597799177,0.017243083937894643,0.08585828575733179,0.2818873409818924,0.3932882635884344,0.6699388589873333,0.8535780248058682,0.8273833261417388,0.3435594052819051,0.6607064302852527,0.8175892363484584,2023-09-08,b,x,2
2023-08-07,0.5721185824799605,0.025602985542432455,0.33407446212601744,0.28876918728075307,0.7817576073754927,0.1218607262236453,0.27825178787364846,0.3979418161369036,0.0094200812816565,0.16875714028731592,0.739024977834104,0.13042012143439674,0.9485587534609938,0.18909983854008383,0.3240015760929136,2023-08-28,c,y,1
2023-01-09,0.03861595872617718,0.8749225304173277,0.7917792171063732,0.036575448527027654,0.24573919831460045,0.15355773201909484,0.15906095069603576,0.9297980191643627,0.30815637889741143,0.8812902671989532,0.620212956716574,0.9208405241757579,0.8221175599082042,0.10376953286939805,0.7556877207581431,2023-02-01,a,y,1
2023-04-06,0.5945319815971298,0.8804221559976778,0.30849491435794707,0.08753071840529192,0.06629027503249829,0.9688072488084196,0.7623621919868513,0.2793869452926768,0.9897165291808894,0.062442860668362576,0.6473457886941603,0.04894381541273207,0.36367063391098264,0.04224675057221816,0.042720216449189,2023-04-24,a,x,0
2023-07-20,0.4204943825856765,0.07108703622822776,0.054214506966213216,0.010075639798811986,0.8839453654552695,0.33072307897631126,0.5947438702914685,0.8190866677716321,0.8463376270538726,0.46462394006847085,0.13221200910490494,0.11173489599573472,0.6120678138784059,0.8245723474853406,0.2914583618663129,2023-08-02,c,z,4
2023-12-17,0.31288636918998003,0.6918699740518266,0.7693802228164858,0.6462727568599931,0.10717851583806504,0.3470325660839547,0.7721115752637426,0.21397046114945784,0.7915799334144913,0.5463796278353418,0.6690934489043846,0.35883706927945525,0.270113654403346,0.5675020086036578,0.9162668065076501,2024-01-09,b,x,0
2023-08-18,0.699059247715804,0.08382942999180276,0.5925633394681897,0.7859846798105186,0.033204826646359153,0.025778768915443173,0.7454788187435204,0.8440232797553786,0.7028884109784095,0.7638062508739702,0.7972428638780461,0.573338389077531,0.747882364031963,0.2623674222050475,0.9137370504679799,2023-08-31,c,z,3
2023-12-28,0.6413746722149822,0.18378937131514927,0.16770336524174612,0.66234996360634,0.0552559219885167,0.6783513052027633,0.6346893237907778,0.6668268836092828,0.7181969557173304,0.7314948029315421,0.08307413286086962,0.7493221153959831,0.40952325644308407,0.2380997430249021,0.5064735551264202,2024-01-17,a,x,3
2023-08-24,0.8206752349671507,0.15224383211897818,0.9505016650623407,0.26343993705109314,0.3278864764079539,0.9845181236378071,0.033586598550997326,0.91027242962633,0.6741156842638484,0.7401753108196208,0.6530301164811895,0.32111859962043354,0.2836403973820816,0.041815687030891224,0.8112390463204302,2023-09-17,c,y,1
2023-09-14,0.5472294513247833,0.39819150498372813,0.9214812144829067,0.12985504480243215,0.6725709273950291,0.13411742464167042,0.08948738205614393,0.6371684753862491,0.32604195115074464,0.20749407878112325,0.7024370517965999,0.9810052993741086,0.3061347438715001,0.12502185380407493,0.0025807344538555377,2023-10-12,a,x,1
2023-12-21,0.5654408987638302,0.93192286072537,0.0016084609973368025,0.9956221253392732,0.6543164647312681,0.2338134991140428,0.10141985563885736,0.6437862418822639,0.7256497899161164,0.6293842322052507,0.5029860407817772,0.4513469000039222,0.3633285749021735,0.1722231625040075,0.2294631352117834,2024-01-18,c,z,2
2023-06-12,0.3390742119601262,0.07987532514337259,0.8828482020517888,0.4128683463644296,0.6276460356424807,0.43371563241999445,0.4304575089525243,0.9048889799612998,0.7747030086499379,0.9900184907706038,0.21740284120184894,0.620298129896686,0.7618196369939537,0.765957093480762,0.6455423376354716,2023-06-19,c,z,1
2023-06-27,0.35847047117475905,0.041608387762369525,0.6574851778534047,0.7813809659473341,0.737866382386549,0.7951023838208665,0.13127773457741676,0.5085079515274458,0.574248116660815,0.3352285013828774,0.3906690819169175,0.5151914192286201,0.341685802488495,0.49945115033513054,0.8493279670917245,2023-07-23,a,x,3
2023-10-20,0.49517599117520794,0.7408371644975734,0.13919283830492235,0.7526687075207703,0.2431046052403244,0.016885599241872273,0.9474745601213704,0.4661837276262658,0.6618599180504446,0.8520808149005684,0.9877473493678883,0.9457041425711408,0.3914679860827658,0.6100257417335424,0.618405390960218,2023-11-02,a,y,2
2023-01-24,0.10146494457380795,0.8441440176093007,0.781499862912463,0.7056212281632216,0.6034871936586362,0.07397114413695549,0.762781577867022,0.20084340923632227,0.6855721011822657,0.6507943711916155,0.07037182313990009,0.7329175300864542,0.29575990117940976,0.24228437395705693,0.9466357872953816,2023-02-09,c,y,2
2023-12-12,0.7000316218999193,0.8924373802972215,0.23942072258982738,0.4665301140514123,0.19735154112776954,0.511229599120059,0.10092191814730378,0.3926931075369876,0.4806974931990504,0.4414480933845183,0.23296582405354105,0.9496742670812756,0.935948339518735,0.0990185588019451,0.38765649494826315,2024-01-06,c,y,2
2023-03-12,0.9436499788694799,0.8916191057185415,0.03046123509381715,0.5191933648344803,0.9448501659311502,0.28976792690982855,0.31849687149805517,0.1982004398504671,0.17438059967443942,0.8667846446032467,0.24924523863524284,0.5047524228319784,0.16701179364490715,0.522204780854781,0.3542464639215168,2023-04-05,a,z,2
2023-08-11,0.5989139865464447,0.49780830471933,0.3118734241267399,0.43303051577665164,0.5011580605950758,0.286873915128521,0.8380626529934132,0.026627986996287767,0.05362570803323519,0.6420743529952126,0.8816517318134359,0.9334441386172888,0.47203420187529976,0.4483584468588643,0.3444484941088518,2023-09-05,c,y,3
2023-04-05,0.38814458902964066,0.9631674397717205,0.0943287683509052,0.8502244059648764,0.3871412185194655,0.48423168891281976,0.14186203138614562,0.5786979065785338,0.15565094454150097,0.5111397110169722,0.8245895943131597,0.4825725051296943,0.024938117410662097,0.37292472841235724,0.5332425361606764,2023-04-13,b,x,2
2023-10-26,0.8752265524133572,0.2606969143264256,0.4469431884990912,0.5516879597946166,0.8285624585818859,0.44853624159289407,0.4955477564980152,0.07178807092594086,0.7113385381248017,0.5912611053723029,0.4797295184218353,0.2016631070816337,0.667550917873288,0.46192089266231373,0.5689446156065774,2023-11-11,c,y,1
2023-05-09,0.9628370362314808,0.29407448188262564,0.6595733431177553,0.8610140664924122,0.5270680129876404,0.5044722094609552,0.7848992610509479,0.6785949615414191,0.4462369880587047,0.26247327836160106,0.7297558441740767,0.18536203900503134,0.5881652167586867,0.30743583418801157,0.4861351891032174,2023-05-17,a,y,2
2023-05-22,0.6834640917225756,0.2660686285383864,0.45047214383814527,0.26974873127602184,0.22859793304252551,0.04280295936716094,0.9619283617814497,0.49141489634639135,0.7321674778420495,0.47259735747867926,0.689582693657586,0.7958968903440378,0.27671709020544233,0.17340465791189985,0.7269572731977443,2023-06-08,a,z,0
2023-03-26,0.5631597707024579,0.627789807520617,0.1169057516584382,0.38576695531331406,0.2542623037423597,0.9890151090365209,0.7388878469991821,0.36327607221451674,0.7627134784716526,0.3615788590037924,0.2117033101552077,0.7201005492501698,0.14004200213090034,0.7184821450157225,0.43376033129486513,2023-04-07,b,y,3
2023-01-09,0.1433715937477812,0.3795503076997191,0.7662770454496627,0.12346361877576661,0.42494289698375876,0.9831243424521986,0.538069141281599,0.2849650380526101,0.23033039250800602,0.4374564728186434,0.2110700824255971,0.7454280948757336,0.5477979293859685,0.3402962616482692,0.08504220714256738,2023-02-05,b,z,3
2023-05-05,0.2639876602311707,0.09870313176719869,0.8617787652577059,0.4708134917181229,0.794710604075533,0.9779179304904848,0.9911836457090943,0.2908853191953378,0.7444172441966138,0.4445208021821503,0.160794327785174,0.09603517216270563,0.6002978574669935,0.4895033236826982,0.05852648895777679,2023-06-01,c,y,4
2023-04-03,0.12096155502898165,0.5069378140864029,0.8227612750039945,0.2886773312774028,0.17302208238347982,0.8354033906472057,0.9700358444029065,0.30696414482427226,0.1824310889354439,0.6749179174322956,0.7011971102266139,0.8410420423986368,0.3722169905662055,0.3116026508261116,0.2804945486333055,2023-04-09,a,z,2
2023-11-28,0.4180415353109377,0.2757332162927947,0.3462887899919104,0.10671225978238819,0.21795046500463955,0.7408991535046423,0.3343989346913919,0.830359381503098,0.42948439919700676,0.6911162513977226,0.21176705503502702,0.9106662977824957,0.54107183201807,0.45759534362121834,0.19078412105224585,2023-12-22,c,z,4
2023-08-14,0.21299626803858573,0.186930366044751,0.6125836394663162,0.6412865863370925,0.5347192556285587,0.08448831190717965,0.7961180422056486,0.04793631721112068,0.22796378902330516,0.31499868668883046,0.5887514716877549,0.6357694933828157,0.26799115886538727,0.7452827660466784,0.7695550971501572,2023-09-09,b,z,0
2023-05-27,0.5465472203106945,0.146520869079108,0.2416611407007797,0.9858614444030368,0.5119592350015438,0.4403162937898816,0.16497217098782335,0.7960153859279271,0.4249830738260507,0.7407891977269645,0.6293196426997851,0.7701861983387377,0.02019217439199028,0.7316523111876322,0.5278734184083694,2023-06-07,c,x,2
2023-07-15,0.48063071912899136,0.9744114260921027,0.3314079643292015,0.2022308403011841,0.14778084914993328,0.6179817060800641,0.2697582613349395,0.8175382701433684,0.6978744091418064,0.2059412744613578,0.5513286071627268,0.32386164003238416,0.44445940038296927,0.08033999364949185,0.5399155601702295,2023-08-11,c,x,0
2023-10-28,0.1331154369619919,0.6335720127453166,0.83776725710933,0.7223110188391964,0.7655587238349392,0.6985002440786378,0.5837037672587119,0.1697256854493856,0.27925357260766404,0.20548811136515277,0.4701897948597341,0.8772990664054243,0.07007362787079974,0.9788201384687987,0.8814239033866649,2023-11-20,b,x,0
2023-05-01,0.640418196224352,0.05866674928342219,0.23420678467416456,0.05220613322456924,0.4337459235039789,0.8155750761583807,0.5252869118649031,0.6176832033855223,0.6902223033153024,0.861650393163937,0.8208600068524226,0.07177182079402511,0.011369118042105164,0.7040804269473018,0.10404465248063932,2023-05-12,a,z,2
2023-06-10,0.21736395817930587,0.2101755635746554,0.2505829114813738,0.123750444687862,0.7618026717333215,0.6840440083539228,0.6592357002226983,0.20679839154113366,0.7880061865846381,0.08869830329524042,0.009183453725171709,0.878499418246317,0.4006530596437645,0.8298011230782227,0.015527878304434695,2023-06-20,a,y,0
2023-05-05,0.596374970721619,0.3943362925447298,0.5792358518243502,0.31880957984162317,0.587346282414547,0.8866583448381511,0.12726676945381932,0.6867133580918696,0.45281853619168255,0.5341663280036516,0.5886084092817097,0.01615885891181723,0.9603035899370133,0.5423163199745863,0.7707146673716098,2023-05-30,a,y,4
2023-09-11,0.517491263352031,0.760342854950173,0.1816648662404059,0.22587110397229615,0.9850390600655003,0.6199967325413571,0.1551449892336868,0.7054291106809524,0.8724077889054872,0.9591643078275898,0.17332939808900805,0.6231505797572108,0.30220214375685794,0.3690237402500979,0.9039233854131723,2023-09-24,c,z,3
2023-09-22,0.6654201235394629,0.18495924216178472,0.3466802324270253,0.39414402693780093,0.5817256370116232,0.11531799196488757,0.8822682641548938,0.04509682202238541,0.4131955857677978,0.5614469341613885,0.7132698512981734,0.2953046215405408,0.967666696530139,0.037964936151670736,0.2270518677495964,2023-10-13,c,y,0
2023-08-09,0.18816386712012034,0.9058694848774346,0.6413196381567676,0.9644949204299413,0.08345614691396819,0.5276575924765018,0.0021748511926307224,0.4150326660988447,0.14775253927258636,0.8137582606252222,0.18602631057886665,0.6890060700690875,0.027928724741032362,0.5605425519047066,0.09717050312510989,2023-08-14,b,x,4
2023-08-23,0.23289497990765062,0.628777522846851,0.7280204447116595,0.9538247160315141,0.4833644688850862,0.9511853412822161,0.6239897857811274,0.9163404633799583,0.1937674284973837,0.2617160676936996,0.0503399849617423,0.0319446133206438,0.10865941146504643,0.266801255748608,0.019804883271478557,2023-09-03,c,x,2
2023-06-20,0.6807462857633646,0.9236417506652264,0.46858950380827047,0.4378144451955349,0.3075036022590545,0.07997438628037123,0.5653861215551159,0.22158047212319365,0.9755236735397198,0.5751586375753334,0.9131801978364636,0.3951355489293521,0.7725231456391716,0.7350458248925291,0.6272618120796486,2023-07-16,c,x,4
2023-02-16,0.27167291621029377,0.3456523846205244,0.60468377126994,0.5420333272458577,0.8352557456883015,0.367045609085924,0.7966281512088373,0.44773353256454007,0.23402588786650436,0.9595603261448449,0.5998115412924553,0.44332476983294933,0.0588230060843955,0.11507390025342856,0.8443428129982633,2023-02-25,a,x,2
2023-07-26,0.027284169270324288,0.9947375373428156,0.5697991592645413,0.9119171999113768,0.9590925042346882,0.7862566214710801,0.9152142002028745,0.9070428404498201,0.6099679008348993,0.36200082947112544,0.6216598659664134,0.7826593607345702,0.05001583330935244,0.44981146531737537,0.003406612618116811,2023-07-31,a,z,4
2023-10-22,0.5310962388305936,0.9439197838397588,0.11659931426458991,0.3071236336955989,0.25171540909580803,0.14769389608244443,0.35388897082275705,0.601985628753231,0.4821185335758169,0.60693341328176,0.9501817893891553,0.18153523066644917,0.7204560988499015,0.8287790727298389,0.15455830957919858,2023-11-01,a,x,3
2023-10-07,0.9519987159968805,0.17041061245172695,0.0032830601573128337,0.974903516221813,0.2363705195720246,0.8671448067326779,0.34221267845078784,0.9802999646127225,0.04439180826981404,0.5843433152927969,0.47315957273624865,0.5463078527534976,0.2302611822660917,0.9665335502180714,0.7850842872876299,2023-10-20,b,y,2
2023-07-14,0.27041762932914337,0.192305527056562,0.8876213248196455,0.36388071582138215,0.5654058190038197,0.9617540433971757,0.785240022440289,0.7907318812206731,0.48848421949892873,0.9502867460660013,0.2266097398509318,0.3933352876579933,0.6147615590247589,0.16500481593749494,0.6864610607401719,2023-08-03,c,z,0
2023-12-10,0.7924019586777423,0.27935366498912606,0.1515124461457501,0.5740616954553959,0.2618427328265134,0.28769154086638227,0.6386252227669421,0.7947055407194131,0.5115836394002491,0.9012484077741263,0.9109230675116715,0.6815596699606574,0.25183307553912115,0.3002096260724153,0.2872637761873429,2023-12-18,c,y,2
2023-09-26,0.5603294967887144,0.845371496911954,0.7767955935615131,0.5054611175914386,0.6989711934388054,0.8092969400470682,0.09872039131727306,0.7309959007141646,0.6179756668416629,0.3244061397597535,0.1971918113293204,0.40636667902854406,0.7217379609588285,0.472808354734488,0.7885504620597652,2023-10-09,b,x,4
2023-04-02,0.7694684077665052,0.8393055397035597,0.8463264224298854,0.9109085782667835,0.6988302051366109,0.5880014646524933,0.19191898091673565,0.6552232434313001,0.4889174966509714,0.2783503596304623,0.9030327821871098,0.1442566640279752,0.13545868598591382,0.3765870655869775,0.8333290536752279,2023-04-15,b,z,1
2023-07-19,0.9838489630353107,0.3459846210532068,0.6807790363524929,0.6616224936534143,0.48928782821475225,0.5975765241613533,0.7880256409143312,0.3461889514838927,0.7113801621736918,0.44106260120074514,0.6708000470081825,0.13867384895102108,0.07209928715684066,0.18399746179039533,0.7934694113610208,2023-07-30,b,z,3
2023-06-28,0.7999070892086361,0.7553924852519387,0.25034893614409937,0.3857083626233764,0.8670472985810497,0.9709497289960017,0.2148296162675477,0.4354789351388839,0.07088990267703354,0.7765199556522795,0.6393979202520388,0.03326250191955249,0.20429308595037543,0.40629127328721415,0.7787792057338657,2023-07-04,c,z,4
2023-11-19,0.24296777028320304,0.5340396884723168,0.07198172661122704,0.797145285869162,0.04687560786880374,0.22451923988402156,0.6966771581417317,0.8488759941427947,0.35984145858714645,0.4073375118029048,0.8877722673975083,0.8734210420835291,0.8291788397245791,0.43247680265024324,0.5393276318093035,2023-12-07,c,x,1
2023-08-18,0.9186377079307081,0.9674355678942753,0.6696175859115571,0.3046216645757557,0.21813937056491028,0.13167495662194528,0.7441041374534112,0.39710874818923203,0.4640333027577763,0.4879562131550571,0.329148894308669,0.6259587990074482,0.13041868912374666,0.5990343015984094,0.44374669282132995,2023-09-09,c,x,2
2023-05-24,0.12240997593227976,0.1509301218057334,0.5518490439015821,0.035746518631637914,0.6178383853674434,0.38076984565206984,0.05785443957418701,0.34009389327724615,0.48468554177000844,0.2597495395852113,0.5562530135339844,0.3268096248212923,0.7412669921170756,0.27412903763934615,0.06702044111117766,2023-06-01,a,x,1
2023-08-25,0.6285023450431725,0.45853296953853484,0.39112399111690344,0.4756490460049788,0.14430394642709932,0.7022785744218882,0.7717348621250016,0.557940227165746,0.8493951256273176,0.6497961420187248,0.6708043736615855,0.7707679324202953,0.42069261512170253,0.789232871890599,0.04652430910506733,2023-09-10,a,x,3
2023-09-19,0.3258172024969834,0.4992398825155909,0.6641321918582119,0.9947272839664092,0.5595606308359699,0.029644282484203588,0.858408104271734,0.5618120184141903,0.0828559025429566,0.3047345417365146,0.28436632235026305,0.39956555608822586,0.6149515534597648,0.19982805036705698,0.8990707663746572,2023-10-07,b,z,0
2023-11-26,0.6848738943666187,0.8915723547012213,0.5238529830093585,0.44884082040708084,0.9503015073905551,0.08003724671703483,0.8719014680407098,0.10994068163977766,0.25709584398968877,0.43928447738161114,0.7073568299689919,0.5986220805452747,0.814738809185675,0.7569010129433691,0.5577896975560608,2023-12-10,b,x,3
2023-08-09,0.8912605542903747,0.2321949677942371,0.28769819155426757,0.04489007928934263,0.9924274611709032,0.5557242743788273,0.6926579523506969,0.6027712326668885,0.10020095110280647,0.3035280035476492,0.5128827122111035,0.4774363818435783,0.7960091236494149,0.4029255469851374,0.6957126240213855,2023-08-14,c,x,2
2023-10-16,0.19228173961283712,0.789716360566874,0.3671720360950307,0.8652597605560822,0.6008169095132276,0.9090539119377714,0.9862407144148182,0.23508702455851282,0.41270480236650076,0.8811471120171254,0.9207193452451494,0.17505784609572983,0.8482003952599428,0.35957826375932334,0.7068310213403879,2023-11-05,b,x,3
2023-10-23,0.27403313694529763,0.2213798055768902,0.9031834398542707,0.6224924118539369,0.8071532031364251,0.90882079563527,0.49464535565828316,0.14112851831167617,0.7277133936404849,0.2590496105292551,0.6010716525805228,0.3730153463288528,0.34648433950753776,0.09959515695806564,0.5146008024560651,2023-10-28,b,x,0
2023-02-16,0.7609806406894962,0.9643792486575823,0.326550526485785,0.2435119282460796,0.42535616742095483,0.2690487299404649,0.09293304799970359,0.3707237698419834,0.5922322092338439,0.49870150762899146,0.6961101357104147,0.3658837533066641,0.3459576854506312,0.08175292049377092,0.21869155996008338,2023-03-14,a,z,2
2023-03-25,0.947679379780915,0.2214327056852704,0.04913528275832946,0.4987946358019133,0.26590328414749853,0.9782109118542534,0.5712285064597145,0.7153914625240181,0.7728499645560594,0.41908822136352897,0.6531201734276207,0.3675819043577665,0.6758270428069487,0.28565632208308456,0.8281625828729332,2023-04-05,c,y,2
2023-08-12,0.22630567447501648,0.6061116643547156,0.7180747298368693,0.5108084647943412,0.3493063499261849,0.17187904778838936,0.9654819659554963,0.9468056455578259,0.36184460969298726,0.369149650805198,0.23149633605343134,0.14548836892364303,0.804169599276012,0.12000222886874745,0.9974667040079936,2023-08-18,a,y,2
2023-10-27,0.035216050827417744,0.5234026485184545,0.8884799161470543,0.28742601555597447,0.8060644282498529,0.15967804288310472,0.12797066198460316,0.9686961595449817,0.8952693932085313,0.8837435214483087,0.937113284506559,0.14793493791396806,0.9111563782228675,0.9106539490445869,0.6975131096618716,2023-11-12,c,y,2
2023-06-12,0.35874416587696034,0.5749183448432976,0.16331596909768797,0.6743246671079072,0.27242695751697277,0.9669085046035991,0.1585190630237554,0.6060338782831654,0.22222267011993668,0.39895938584346746,0.8369212689498526,0.39275123437726545,0.09079682954031654,0.044273996393231485,0.007396183506818588,2023-07-07,a,y,0
2023-04-02,0.32432592396735793,0.14112040100662904,0.3785294131815299,0.3583277466135759,0.17943570485700577,0.7359601568095103,0.7298937344960673,0.8580800219556831,0.923921355856519,0.4671049596402683,0.03264430203886948,0.5198118798139288,0.5589801026778456,0.7472110413741471,0.22347439576427797,2023-04-25,c,x,1
2023-02-04,0.05839207848446448,0.08720196058452157,0.6866629576708388,0.12455834921209952,0.9326191385622082,0.9916411298911656,0.40899849604672533,0.5026870857985731,0.60777156580499,0.022655843375187,0.3991287855943533,0.9962766113574157,0.23757738106651705,0.07143513294873183,0.17934305545945506,2023-02-12,a,x,0
2023-01-22,0.1366846262341027,0.11757949003330204,0.6864423730242598,0.9168121207082142,0.24780256634361464,0.49394893774297366,0.4831918164066161,0.8980288459894928,0.46200145208738896,0.05156853887363544,0.5107889565184494,0.8746790473470554,0.9978567870047673,0.86817989601317,0.10302675198391831,2023-02-15,b,z,3
2023-01-18,0.07184713770419837,0.8080826728732292,0.09575546479460217,0.5509023902883816,0.6616042142549894,0.24555714371989368,0.7537352109041423,0.07229128742995705,0.8309824065208719,0.7820010952797354,0.3328939831256158,0.6070916689253664,0.9822536995573521,0.9142011977099467,0.45850565575747326,2023-02-09,a,x,2
2023-04-12,0.6306806178250292,0.4720192985519387,0.1974680025597334,0.505962705247052,0.9451151295955734,0.7974762948670606,0.8470397602911509,0.6539526579328123,0.5899751425245215,0.08690448823954222,0.7670057952316818,0.4809054091180668,0.8203176614467295,0.7461660268467675,0.3624554464344837,2023-04-21,b,y,3
2023-12-02,0.45450785851608955,0.674971392572611,0.738015875154467,0.683613884204527,0.10789490365860244,0.8345717980066204,0.10477421605382697,0.462202531397658,0.6214873558695067,0.7248765945215129,0.6190601905386133,0.42063858230893403,0.3511298777148788,0.5421643216193475,0.8004398159080854,2023-12-16,b,z,4
2023-11-10,0.9768936169414096,0.3985327001876958,0.41830767393530277,0.3116192070750605,0.1723860716797998,0.4510890819243739,0.4276521364041498,0.48074118765440044,0.6725298460026138,0.5769378974554414,0.36070835619359687,0.31786063271580767,0.22122360502406502,0.3563688139013529,0.7625659331333624,2023-11-16,c,z,1
2023-10-24,0.044360657127423764,0.3789306422165163,0.05342996310797976,0.9169171585367816,0.6745730344965241,0.5297958511015108,0.5507382160718612,0.9907527465741444,0.8631423573913777,0.036771139685718546,0.2324986478530665,0.062313446575770204,0.6387473757688056,0.22892342736821025,0.9235281654874722,2023-10-31,a,y,1
2023-05-25,0.15936048752888077,0.3610388459793423,0.8805373109877667,0.31635824403377066,0.021608938580883308,0.7234490923953707,0.5881074301853729,0.44922246191265447,0.5812540332252351,0.18877618310233302,0.20965826542821409,0.10898226778130105,0.47728892908578857,0.7264345453477425,0.004845158242248959,2023-06-01,a,z,3
2023-09-09,0.006474431105546574,0.8483842069543324,0.7130688416030456,0.3046395784689693,0.3361014003972398,0.6724697292911528,0.8948685966270676,0.4144648570876035,0.6066035220723095,0.6247203564015399,0.912467971874752,0.07318477422716474,0.30698883084870576,0.8914357120848485,0.32853782175713886,2023-09-16,c,x,3
2023-08-21,0.8996591827927167,0.10851927751028378,0.5089157156208645,0.9652480854670402,0.918980388924711,0.3261228161816321,0.4667440873567721,0.3427592815409761,0.30465353514927174,0.616420294807756,0.32163707815495846,0.7617126668012403,0.4753800254353989,0.45929549411459514,0.2892225108748291,2023-09-07,c,x,4
2023-11-09,0.9323345746944557,0.6002546116053842,0.21482230410074354,0.7468184448413431,0.01874114710904007,0.01997015547274783,0.5754023093002685,0.6255562596422558,0.8242394114745882,0.12246077192544691,0.6507962333577985,0.7167474835505696,0.6145298845752272,0.23024116378026804,0.9897258188121087,2023-11-30,c,x,3
2023-03-18,0.8116510330199527,0.4611775339942539,0.4353703117130605,0.21472463432312605,0.7977861696347832,0.3189429402429841,0.6605742216841359,0.5462876251110309,0.9704872983905151,0.6966327551492615,0.0764145338008897,0.9454696076365804,0.6773976514768044,0.62576043204764,0.7311676952387153,2023-03-27,a,x,2
2023-02-15,0.5911400161337833,0.055553573738198914,0.16991038207824316,0.9882511995395196,0.21934261989690995,0.8701740106284116,0.3407922563002409,0.36294738426935513,0.6685458655356091,0.41329655593714254,0.07629634137311692,0.863792406175207,0.10886180958536829,0.9632214864725225,0.4294342328760171,2023-02-22,c,y,0
2023-06-23,0.48439309049591306,0.3668881966995914,0.07157056906881731,0.06378876134335798,0.16627394736121814,0.26420802830248824,0.88000211977785,0.3182495617114327,0.31460368971592867,0.6423955806502037,0.275595188393986,0.792183607570457,0.5115875979177934,0.6249497184936043,0.7601390999161599,2023-07-01,a,y,0
2023-06-09,0.9571416401702766,0.7733190304444196,0.8568728978296115,0.9687486939302385,0.1623214125606116,0.23363429039460426,0.20247343878761637,0.3006623748578343,0.06382452934625626,0.9587003586735644,0.5293438203315612,0.29875924921500696,0.08611295998066626,0.0005052715479558767,0.038453254880671306,2023-06-17,a,x,1
2023-12-27,0.3145535352317933,0.04589123763297187,0.113060367474907,0.34556485314415264,0.3546275496386919,0.19543612719044312,0.7918721179168734,0.19680555508861364,0.8757166742234673,0.5994020848313106,0.5927243666716645,0.9151767705660425,0.2680727606695342,0.4454782129616164,0.49659833325524505,2024-01-23,b,y,4
2023-03-25,0.25113567678791904,0.6229165959044479,0.1401067798221861,0.26538455681688145,0.3774196398499182,0.7585302909024491,0.4384971162269241,0.43010159331018105,0.9751097235615258,0.7030088987010357,0.08290341001731782,0.01127898675383432,0.916490342814477,0.1470788857896188,0.40233200456175977,2023-04-12,c,z,0
